"","Code","Date","Time.x","Day","Station","Min Delay","Min Gap","Bound","Line","Vehicle","Code Description","Hour","Time Category","datetime","datetime_floor","Time.y","temperature_2m","precipitation"
"20742","SUO",2024-02-07,21:45:00,"Wednesday","EGLINTON WEST STATION",0,0,NA,"YU",0,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",1.9,0
"20743","SUO",2024-12-21,17:24:00,"Saturday","EGLINTON WEST STATION",0,0,NA,"YU",0,"Passenger Other",17,"Peak",NA,NA,"17:00",-8.2,0
"20744","SUO",2024-03-05,19:53:00,"Tuesday","VICTORIA PARK STATION",0,0,"E","BD",5271,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",7.3,0
"20745","SUO",2024-04-22,07:42:00,"Monday","BROADVIEW STATION",0,0,"W","BD",5285,"Passenger Other",7,"Peak",NA,NA,"07:00",3.3,0
"20746","SUO",2024-03-18,07:39:00,"Monday","UNION STATION",0,0,NA,"YU",0,"Passenger Other",7,"Peak",NA,NA,"07:00",-0.2,0
"20747","SUO",2024-04-23,21:15:00,"Tuesday","DON MILLS STATION",3,10,"W","SHP",6156,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",10.3,0
"20748","SUO",2024-04-09,17:15:00,"Tuesday","YONGE BD STATION",0,0,"W","BD",5274,"Passenger Other",17,"Peak",NA,NA,"17:00",6,0
"20749","SUO",2024-11-30,00:35:00,"Saturday","LAWRENCE STATION",5,11,"S","YU",5956,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",1.2,0
"20750","SUO",2024-01-11,05:51:00,"Thursday","EGLINTON STATION",8,13,"N","YU",5831,"Passenger Other",5,"Non-Peak",NA,NA,"05:00",1.5,0
"20751","SUO",2024-04-17,13:51:00,"Wednesday","ST GEORGE YUS STATION",3,8,"S","YU",6071,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",4.5,0.8
"20752","SUO",2024-05-04,23:02:00,"Saturday","BLOOR STATION",0,0,NA,"YU",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",8.9,0
"20753","SUO",2024-07-23,00:25:00,"Tuesday","WOODBINE STATION",0,0,"E","BD",5183,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",22.3,0
"20754","SUO",2024-04-10,23:07:00,"Wednesday","YONGE BD STATION",4,9,"W","BD",5121,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",8.2,0
"20755","SUO",2024-08-17,19:52:00,"Saturday","WELLESLEY STATION",0,0,"N","YU",5951,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",22.6,0
"20756","SUO",2024-12-15,09:19:00,"Sunday","BLOOR STATION",0,0,NA,"YU",0,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20757","SUO",2024-05-20,21:07:00,"Monday","HIGH PARK STATION",0,0,NA,"BD",0,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",13.5,0
"20758","SUO",2024-07-15,07:12:00,"Monday","FINCH STATION",9,12,"S","YU",5606,"Passenger Other",7,"Peak",NA,NA,"07:00",22,0
"20759","SUO",2024-11-22,09:36:00,"Friday","EGLINTON WEST STATION",0,0,NA,"YU",0,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20760","SUO",2024-04-12,12:16:00,"Friday","BLOOR STATION",0,0,"S","YU",0,"Passenger Other",12,"Non-Peak",NA,NA,"12:00",7.1,1.6
"20761","SUO",2024-08-14,14:41:00,"Wednesday","BLOOR STATION",0,0,NA,"YU",0,"Passenger Other",14,"Non-Peak",NA,NA,"14:00",21.4,0
"20762","SUO",2024-12-21,20:31:00,"Saturday","BLOOR STATION",9,14,"S","YU",5776,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",-7.9,0
"20763","SUO",2024-02-03,05:31:00,"Saturday","KENNEDY BD STATION",0,0,NA,"BD",0,"Passenger Other",5,"Non-Peak",NA,NA,"05:00",-1.2,0
"20764","SUO",2024-04-03,13:27:00,"Wednesday","BLOOR STATION",10,15,"N","YU",6086,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",5,2.6
"20765","SUO",2024-01-28,00:15:00,"Sunday","ST GEORGE YUS STATION",0,0,"N","YU",0,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",2.8,0
"20766","SUO",2024-03-01,01:55:00,"Friday","KING STATION",0,0,"S","YU",5406,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",-3.2,0
"20767","SUO",2024-10-31,20:26:00,"Thursday","FINCH STATION",0,0,NA,"YU",0,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",16.6,0.6
"20768","SUO",2024-02-26,20:18:00,"Monday","YONGE BD STATION",0,0,"E","BD",5068,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",2.9,0
"20769","SUO",2024-12-11,23:06:00,"Wednesday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",2.7,0.1
"20770","SUO",2024-05-03,18:46:00,"Friday","DONLANDS STATION",0,0,"E","BD",5117,"Passenger Other",18,"Peak",NA,NA,"18:00",8.1,0
"20771","SUO",2024-02-19,18:23:00,"Monday","MAIN STREET STATION",0,0,"W","BD",5012,"Passenger Other",18,"Peak",NA,NA,"18:00",-4.6,0
"20772","SUO",2024-12-02,22:26:00,"Monday","ST CLAIR STATION",0,0,"S","YU",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",2.7,0
"20773","SUO",2024-10-03,22:02:00,"Thursday","COLLEGE STATION",0,0,NA,"YU",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",19.7,0
"20774","SUO",2024-01-15,09:53:00,"Monday","DUNDAS STATION",3,6,"S","YU",6051,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20775","SUO",2024-08-19,23:23:00,"Monday","WELLESLEY STATION",0,0,NA,"YU",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",19,0
"20776","SUO",2024-12-02,11:28:00,"Monday","SHEPPARD-YONGE STATION",8,15,"E","SHP",6176,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",-1.1,0
"20777","SUO",2024-01-24,11:48:00,"Wednesday","SHERBOURNE STATION",0,0,NA,"BD",0,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",2.1,0
"20778","SUO",2024-10-12,16:47:00,"Saturday","BLOOR STATION",0,0,NA,"YU",0,"Passenger Other",16,"Peak",NA,NA,"16:00",11.5,0
"20779","SUO",2024-12-19,01:44:00,"Thursday","RUNNYMEDE STATION",0,0,"E","BD",0,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",2.7,0
"20780","SUO",2024-02-13,10:31:00,"Tuesday","LAWRENCE WEST STATION",0,0,"N","YU",0,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",-0.6,0
"20781","SUO",2024-01-04,10:16:00,"Thursday","DUNDAS STATION",5,10,"N","YU",5661,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",-2.5,0
"20782","SUO",2024-09-13,14:44:00,"Friday","UNION STATION",0,0,"S","YU",5836,"Passenger Other",14,"Non-Peak",NA,NA,"14:00",20,0
"20783","SUO",2024-04-17,22:07:00,"Wednesday","KEELE STATION",0,0,NA,"BD",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",6,0.7
"20784","SUO",2024-03-09,22:17:00,"Saturday","WELLESLEY STATION",0,0,NA,"YU",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",6.2,0
"20785","SUO",2024-02-08,08:13:00,"Thursday","SPADINA BD STATION",0,0,"W","BD",5039,"Passenger Other",8,"Peak",NA,NA,NA,NA,NA
"20786","SUO",2024-07-25,00:17:00,"Thursday","KEELE STATION",0,0,"W","BD",5100,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",22.1,0
"20787","SUO",2024-03-15,15:25:00,"Friday","BLOOR STATION",4,8,"N","YU",6101,"Passenger Other",15,"Peak",NA,NA,"15:00",5.2,0
"20788","SUO",2024-02-28,15:52:00,"Wednesday","SHERBOURNE STATION",0,0,"E","BD",0,"Passenger Other",15,"Peak",NA,NA,"15:00",8,0
"20789","SUO",2024-11-28,11:35:00,"Thursday","BLOOR STATION",0,0,"S","YU",5736,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",2.3,0.2
"20790","SUO",2024-05-31,11:09:00,"Friday","ISLINGTON STATION",0,0,"W","BD",5118,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",11.1,0
"20791","SUO",2024-01-24,15:14:00,"Wednesday","LAWRENCE WEST STATION",0,0,NA,"YU",0,"Passenger Other",15,"Peak",NA,NA,"15:00",2.2,0.1
"20792","SUO",2024-01-19,21:35:00,"Friday","ROSEDALE STATION",0,0,"S","YU",5651,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",-9.1,0
"20793","SUO",2024-12-31,01:34:00,"Tuesday","PAPE STATION",0,0,"E","BD",0,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",4.4,0
"20794","SUO",2024-02-23,10:49:00,"Friday","KENNEDY BD STATION",0,0,NA,"BD",0,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",0.9,0
"20795","SUO",2024-03-04,22:26:00,"Monday","BATHURST STATION",0,0,NA,"BD",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",4.6,0
"20796","SUO",2024-05-21,15:09:00,"Tuesday","HIGHWAY 407 STATION",0,0,NA,"YU",0,"Passenger Other",15,"Peak",NA,NA,"15:00",12.2,0
"20797","SUO",2024-11-22,18:45:00,"Friday","BLOOR STATION",0,0,"S","YU",5586,"Passenger Other",18,"Peak",NA,NA,"18:00",6.9,0
"20798","SUO",2024-04-08,21:24:00,"Monday","BLOOR STATION",0,0,"N","YU",5456,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",5.1,0
"20799","SUO",2024-03-24,18:55:00,"Sunday","ROSEDALE STATION",0,0,NA,"YU",0,"Passenger Other",18,"Peak",NA,NA,"18:00",-2.3,0
"20800","SUO",2024-06-09,12:31:00,"Sunday","COLLEGE STATION",0,0,"S","YU",0,"Passenger Other",12,"Non-Peak",NA,NA,"12:00",13.3,0
"20801","SUO",2024-02-03,19:15:00,"Saturday","SPADINA YUS STATION",0,0,"S","YU",5846,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",-0.1,0
"20802","SUO",2024-05-11,16:27:00,"Saturday","DONLANDS STATION",5,9,"E","BD",5106,"Passenger Other",16,"Peak",NA,NA,"16:00",9.7,0
"20803","SUO",2024-10-04,10:06:00,"Friday","MAIN STREET STATION",0,0,NA,"BD",0,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",14.7,0
"20804","SUO",2024-04-12,23:11:00,"Friday","LAWRENCE STATION",0,0,"S","YU",5751,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",5.8,0
"20805","SUO",2024-10-28,21:51:00,"Monday","KIPLING STATION",3,8,"E","BD",5140,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",8.8,0
"20806","SUO",2024-11-18,11:17:00,"Monday","BATHURST STATION",0,0,NA,"BD",0,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",8.9,0
"20807","SUO",2024-09-10,21:28:00,"Tuesday","BLOOR STATION",5,9,"S","YU",5671,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",20.3,0
"20808","SUO",2024-05-21,18:02:00,"Tuesday","BLOOR STATION",0,0,"S","YU",5841,"Passenger Other",18,"Peak",NA,NA,"18:00",19.2,0
"20809","SUO",2024-10-12,01:56:00,"Saturday","FINCH STATION",0,0,NA,"YU",0,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",17.8,0
"20810","SUO",2024-10-12,23:14:00,"Saturday","ST CLAIR STATION",0,0,NA,"YU",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",14.4,0
"20811","SUO",2024-12-26,06:03:00,"Thursday","KEELE STATION",0,0,NA,"BD",0,"Passenger Other",6,"Non-Peak",NA,NA,"06:00",-0.6,0
"20812","SUO",2024-05-01,16:21:00,"Wednesday","FINCH STATION",9,12,"N","YU",5416,"Passenger Other",16,"Peak",NA,NA,"16:00",5.4,0
"20813","SUO",2024-07-30,08:50:00,"Tuesday","DUNDAS STATION",0,0,"S","YU",0,"Passenger Other",8,"Peak",NA,NA,NA,NA,NA
"20814","SUO",2024-01-13,23:44:00,"Saturday","YONGE BD STATION",0,0,"E","BD",5012,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",-1.2,0
"20815","SUO",2024-04-08,01:20:00,"Monday","DAVISVILLE STATION",4,10,"S","YU",5821,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",7.5,0
"20816","SUO",2024-10-04,15:57:00,"Friday","ST GEORGE BD STATION",0,0,NA,"BD",0,"Passenger Other",15,"Peak",NA,NA,"15:00",16.7,0
"20817","SUO",2024-02-13,19:32:00,"Tuesday","YONGE BD STATION",0,0,"E","BD",5257,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",3.7,0.1
"20818","SUO",2024-04-03,16:49:00,"Wednesday","DON MILLS STATION",0,0,"W","SHP",6146,"Passenger Other",16,"Peak",NA,NA,"16:00",5,3
"20819","SUO",2024-07-25,22:46:00,"Thursday","WARDEN STATION",0,0,"W","BD",5188,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",22.2,0
"20820","SUO",2024-11-18,16:18:00,"Monday","UNION STATION",0,0,"N","YU",5795,"Passenger Other",16,"Peak",NA,NA,"16:00",9.2,0
"20821","SUO",2024-02-18,14:39:00,"Sunday","EGLINTON STATION",4,8,"S","YU",6121,"Passenger Other",14,"Non-Peak",NA,NA,"14:00",-3,0
"20822","SUO",2024-04-18,07:54:00,"Thursday","HIGHWAY 407 STATION",0,0,NA,"YU",0,"Passenger Other",7,"Peak",NA,NA,"07:00",5.4,0
"20823","SUO",2024-04-10,10:03:00,"Wednesday","SPADINA BD STATION",0,0,NA,"BD",0,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",5.7,0
"20824","SUO",2024-11-02,22:01:00,"Saturday","KING STATION",0,0,NA,"YU",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",9.2,0
"20825","SUO",2024-02-03,21:06:00,"Saturday","DON MILLS STATION",0,0,NA,"SHP",6166,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",0.1,0
"20826","SUO",2024-08-25,16:37:00,"Sunday","LANSDOWNE STATION",0,0,NA,"BD",0,"Passenger Other",16,"Peak",NA,NA,"16:00",20.9,0
"20827","SUO",2024-05-01,20:09:00,"Wednesday","BLOOR STATION",0,0,"N","YU",6041,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",6.7,0
"20828","SUO",2024-09-09,17:55:00,"Monday","WOODBINE STATION",0,0,NA,"BD",0,"Passenger Other",17,"Peak",NA,NA,"17:00",16.2,3.4
"20829","SUO",2024-10-13,11:47:00,"Sunday","FINCH STATION",0,0,"S","YU",0,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",11.5,0
"20830","SUO",2024-01-15,01:36:00,"Monday","EGLINTON WEST STATION",0,0,NA,"YU",0,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",-6.9,0
"20831","SUO",2024-10-28,17:22:00,"Monday","LESLIE STATION",0,0,NA,"SHP",0,"Passenger Other",17,"Peak",NA,NA,"17:00",9.4,0
"20832","SUO",2024-06-11,22:22:00,"Tuesday","SPADINA YUS STATION",0,0,"S","YU",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",14.3,0
"20833","SUO",2024-08-10,14:20:00,"Saturday","BLOOR STATION",0,0,"N","YU",6031,"Passenger Other",14,"Non-Peak",NA,NA,"14:00",19.5,0
"20834","SUO",2024-05-27,07:19:00,"Monday","BLOOR STATION",0,0,"N","YU",5701,"Passenger Other",7,"Peak",NA,NA,"07:00",13.9,2.9
"20835","SUO",2024-04-18,11:50:00,"Thursday","KEELE STATION",0,0,NA,"BD",0,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",5.7,0
"20836","SUO",2024-10-13,13:07:00,"Sunday","BAY STATION",15,20,"W","BD",5119,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",12.2,0
"20837","SUO",2024-04-23,15:46:00,"Tuesday","MAIN STREET STATION",0,0,NA,"BD",0,"Passenger Other",15,"Peak",NA,NA,"15:00",8.9,0
"20838","SUO",2024-07-10,23:15:00,"Wednesday","SPADINA STATION",0,0,NA,NA,0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",19.1,7.6
"20839","SUO",2024-02-14,02:05:00,"Wednesday","KIPLING STATION",0,0,NA,"BD",0,"Passenger Other",2,"Non-Peak",NA,NA,"02:00",-2.3,0
"20840","SUO",2024-05-19,12:04:00,"Sunday","LESLIE STATION",0,0,NA,"SHP",0,"Passenger Other",12,"Non-Peak",NA,NA,"12:00",9.4,0
"20841","SUO",2024-03-05,11:21:00,"Tuesday","YONGE BD STATION",0,0,"W","BD",5251,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",5.5,0
"20842","SUO",2024-01-25,08:03:00,"Thursday","BLOOR STATION",0,0,"N","YU",5591,"Passenger Other",8,"Peak",NA,NA,NA,NA,NA
"20843","SUO",2024-05-22,09:33:00,"Wednesday","ST GEORGE YUS STATION",0,0,"S","YU",6096,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20844","SUO",2024-03-20,01:31:00,"Wednesday","COLLEGE STATION",0,0,"E","YU",0,"Passenger Other",1,"Non-Peak",NA,NA,"01:00",2.3,0
"20845","SUO",2024-03-16,11:15:00,"Saturday","WARDEN STATION",3,7,"W","BD",5125,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",0.5,0
"20846","SUO",2024-05-03,09:10:00,"Friday","KENNEDY BD STATION",0,0,NA,"BD",0,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20847","SUO",2024-04-13,18:07:00,"Saturday","ST GEORGE BD STATION",0,0,"W","BD",5307,"Passenger Other",18,"Peak",NA,NA,"18:00",7.9,0
"20848","SUO",2024-02-29,11:19:00,"Thursday","MAIN STREET STATION",0,0,"W","BD",5102,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",-4.5,0
"20849","SUO",2024-04-13,17:56:00,"Saturday","COLLEGE STATION",0,0,"N","YU",5586,"Passenger Other",17,"Peak",NA,NA,"17:00",6.4,0
"20850","SUO",2024-05-12,10:53:00,"Sunday","LAWRENCE WEST STATION",10,14,"N","YU",5796,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",7.7,0
"20851","SUO",2024-07-05,15:23:00,"Friday","OSSINGTON STATION",0,0,"W","BD",5116,"Passenger Other",15,"Peak",NA,NA,"15:00",20.7,0
"20852","SUO",2024-10-04,00:40:00,"Friday","DUNDAS STATION",0,0,NA,"YU",0,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",19.2,0
"20853","SUO",2024-11-03,11:02:00,"Sunday","BATHURST STATION",0,0,NA,"BD",0,"Passenger Other",11,"Non-Peak",NA,NA,"11:00",6.1,0
"20854","SUO",2024-11-18,00:46:00,"Monday","DUNDAS STATION",0,0,"S","YU",0,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",9.8,0
"20855","SUO",2024-03-25,14:06:00,"Monday","KIPLING STATION",0,0,"E","BD",5269,"Passenger Other",14,"Non-Peak",NA,NA,"14:00",1.9,0
"20856","SUO",2024-06-27,13:44:00,"Thursday","SHERBOURNE STATION",0,0,NA,"BD",0,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",15.7,0
"20857","SUO",2024-04-03,02:02:00,"Wednesday","FINCH WEST STATION",0,0,"S","YU",5611,"Passenger Other",2,"Non-Peak",NA,NA,"02:00",4.8,0.2
"20858","SUO",2024-06-01,09:56:00,"Saturday","LANSDOWNE STATION",0,0,NA,"BD",0,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20859","SUO",2024-01-03,23:01:00,"Wednesday","MAIN STREET STATION",0,0,NA,"BD",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",2.6,0.1
"20860","SUO",2024-12-06,18:39:00,"Friday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Passenger Other",18,"Peak",NA,NA,"18:00",-1.1,0.2
"20861","SUO",2024-11-17,12:01:00,"Sunday","YONGE BD STATION",0,0,"E","BD",0,"Passenger Other",12,"Non-Peak",NA,NA,"12:00",6.6,0
"20862","SUO",2024-05-03,12:48:00,"Friday","DAVISVILLE STATION",0,0,NA,"YU",0,"Passenger Other",12,"Non-Peak",NA,NA,"12:00",6.9,0
"20863","SUO",2024-03-11,08:21:00,"Monday","YONGE STATION",3,5,"W","BD",5306,"Passenger Other",8,"Peak",NA,NA,NA,NA,NA
"20864","SUO",2024-01-10,15:57:00,"Wednesday","SHEPPARD-YONGE STATION",0,0,"E","SHP",6166,"Passenger Other",15,"Peak",NA,NA,"15:00",2.8,0
"20865","SUO",2024-06-04,23:45:00,"Tuesday","BAY STATION",0,0,NA,"BD",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",15.4,0
"20866","SUO",2024-09-24,21:14:00,"Tuesday","YONGE BD STATION",4,9,"E","BD",5332,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",18.1,0.1
"20867","SUO",2024-05-22,16:37:00,"Wednesday","DUFFERIN STATION",0,0,"W","BD",5166,"Passenger Other",16,"Peak",NA,NA,"16:00",17.3,0
"20868","SUO",2024-04-09,16:45:00,"Tuesday","SHEPPARD STATION",0,0,"N","YU",5776,"Passenger Other",16,"Peak",NA,NA,"16:00",5.3,0
"20869","SUO",2024-06-12,16:20:00,"Wednesday","BLOOR STATION",6,11,"N","YU",5931,"Passenger Other",16,"Peak",NA,NA,"16:00",15.3,0
"20870","SUO",2024-01-30,13:53:00,"Tuesday","GREENWOOD STATION",0,0,"W","BD",5044,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",1.3,0.1
"20871","SUO",2024-07-01,19:45:00,"Monday","WELLESLEY STATION",0,0,"S","YU",5866,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",18.8,0
"20872","SUO",2024-09-29,21:31:00,"Sunday","EGLINTON STATION",0,0,"N","YU",5481,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",19.2,0
"20873","SUO",2024-05-10,23:58:00,"Friday","YONGE BD STATION",0,0,"W","BD",5144,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",10.3,0
"20874","SUO",2024-03-14,23:17:00,"Thursday","WELLESLEY STATION",0,0,NA,"YU",0,"Passenger Other",23,"Non-Peak",NA,NA,"23:00",4.8,2.1
"20875","SUO",2024-03-18,07:54:00,"Monday","DUNDAS STATION",0,0,NA,"YU",0,"Passenger Other",7,"Peak",NA,NA,"07:00",-0.2,0
"20876","SUO",2024-04-27,10:20:00,"Saturday","LAWRENCE STATION",14,18,"N","YU",5646,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",7.4,0
"20877","SUO",2024-09-28,02:24:00,"Saturday","NORTH YORK CTR STATION",0,0,NA,"YU",0,"Passenger Other",2,"Non-Peak",NA,NA,"02:00",19.1,0
"20878","SUO",2024-05-03,16:10:00,"Friday","QUEEN STATION",0,0,NA,"YU",0,"Passenger Other",16,"Peak",NA,NA,"16:00",7.3,0
"20879","SUO",2024-03-16,18:23:00,"Saturday","UNION STATION",0,0,NA,"YU",0,"Passenger Other",18,"Peak",NA,NA,"18:00",5.2,0
"20880","SUO",2024-11-03,21:31:00,"Sunday","YONGE BD STATION",0,0,"W","BD",5149,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",8.3,0
"20881","SUO",2024-03-25,21:57:00,"Monday","BATHURST STATION",0,0,NA,"BD",0,"Passenger Other",21,"Non-Peak",NA,NA,"21:00",4.7,0
"20882","SUO",2024-04-04,19:27:00,"Thursday","YONGE BD STATION",0,0,"W","BD",5166,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",2.3,0.1
"20883","SUO",2024-01-30,17:14:00,"Tuesday","BLOOR STATION",0,0,"S","YU",0,"Passenger Other",17,"Peak",NA,NA,"17:00",1.5,0
"20884","SUO",2024-03-16,19:20:00,"Saturday","YONGE BD STATION",0,0,"E","BD",5091,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",5.8,0
"20885","SUO",2024-02-09,22:59:00,"Friday","DUNDAS STATION",0,0,"S","YU",6116,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",8.3,0
"20886","SUO",2024-03-16,19:23:00,"Saturday","MAIN STREET STATION",0,0,NA,"BD",0,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",5.8,0
"20887","SUO",2024-03-09,17:50:00,"Saturday","ST GEORGE YUS STATION",0,0,"N","YU",5721,"Passenger Other",17,"Peak",NA,NA,"17:00",7,0.1
"20888","SUO",2024-11-02,02:08:00,"Saturday","KIPLING STATION",0,0,"E","BD",5242,"Passenger Other",2,"Non-Peak",NA,NA,"02:00",7.3,0
"20889","SUO",2024-08-19,22:00:00,"Monday","BATHURST STATION",0,0,NA,"BD",0,"Passenger Other",22,"Non-Peak",NA,NA,"22:00",19.3,0
"20890","SUO",2024-02-19,17:23:00,"Monday","WELLESLEY STATION",0,0,"S","YU",5325,"Passenger Other",17,"Peak",NA,NA,"17:00",-5.2,0
"20891","SUO",2024-03-13,09:25:00,"Wednesday","ST ANDREW STATION",0,0,NA,"YU",0,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20892","SUO",2024-05-18,19:31:00,"Saturday","KEELE STATION",0,0,"W","BD",0,"Passenger Other",19,"Non-Peak",NA,NA,"19:00",11.1,0
"20893","SUO",2024-09-05,15:26:00,"Thursday","COXWELL STATION",0,0,"E","BD",5122,"Passenger Other",15,"Peak",NA,NA,"15:00",19.4,0
"20894","SUO",2024-01-05,18:20:00,"Friday","YONGE BD STATION",22,25,"E","BD",5213,"Passenger Other",18,"Peak",NA,NA,"18:00",-0.6,0
"20895","SUO",2024-06-07,03:33:00,"Friday","UNION STATION",0,0,NA,"YU",0,"Passenger Other",3,"Non-Peak",NA,NA,"03:00",15.9,0.1
"20896","SUO",2024-04-14,09:18:00,"Sunday","MUSEUM STATION",8,14,"S","YU",5721,"Passenger Other",9,"Peak",NA,NA,NA,NA,NA
"20897","SUO",2024-07-27,17:33:00,"Saturday","SUMMERHILL STATION",0,0,"N","YU",5776,"Passenger Other",17,"Peak",NA,NA,"17:00",21.2,0
"20898","SUO",2024-02-14,20:25:00,"Wednesday","LAWRENCE WEST STATION",0,0,NA,"YU",0,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",-0.1,0
"20899","SUO",2024-05-12,00:26:00,"Sunday","COLLEGE STATION",0,0,NA,"YU",0,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",8.3,0
"20900","SUO",2024-04-19,03:16:00,"Friday","SPADINA BD STATION",0,0,NA,"BD",0,"Passenger Other",3,"Non-Peak",NA,NA,"03:00",5.9,0
"20901","SUO",2024-04-24,10:26:00,"Wednesday","FINCH STATION",0,0,NA,"YU",0,"Passenger Other",10,"Non-Peak",NA,NA,"10:00",6.1,0.2
"20902","SUO",2024-11-09,18:02:00,"Saturday","RUNNYMEDE STATION",3,7,"W","BD",5154,"Passenger Other",18,"Peak",NA,NA,"18:00",6,0
"20903","SUO",2024-02-24,00:00:00,"Saturday","YORK MILLS STATION",0,0,"S","YU",5736,"Passenger Other",0,"Non-Peak",NA,NA,"00:00",-2.4,0
"20904","SUO",2024-10-24,20:32:00,"Thursday","KENNEDY BD STATION",5,10,"E","BD",5279,"Passenger Other",20,"Non-Peak",NA,NA,"20:00",9.8,0
"20905","SUO",2024-05-08,13:50:00,"Wednesday","COLLEGE STATION",0,0,"N","YU",6114,"Passenger Other",13,"Non-Peak",NA,NA,"13:00",10.4,0
